methodA,methodB,isGolden,modelProbability,answerValue,answerer,image,crop,base_url,comparison_id
bpg_med_2_v2,minnen_mse_med,0,0,A,S2TUhLDq0mYNfKEuACHGkKG82nI3,8ba19447ea8e56002881d89c34d58d92.png,"[45, 823, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K1H0g_IDxNIgoHmFA
bpg_med_2_v2,ours_gan_high,0,0,B,S2TUhLDq0mYNfKEuACHGkKG82nI3,8ba19447ea8e56002881d89c34d58d92.png,"[45, 823, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K1ItpCnDAd62P2dpE
bpg_med_2_v2,ours_gan_med,0,0,B,S2TUhLDq0mYNfKEuACHGkKG82nI3,8ba19447ea8e56002881d89c34d58d92.png,"[45, 823, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K1LI3sjRNYMntcnIP
bpg_med_2_v2,ours_gan_low,0,0,B,S2TUhLDq0mYNfKEuACHGkKG82nI3,8ba19447ea8e56002881d89c34d58d92.png,"[45, 823, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K1OcwDsa8BQOeXfq0
ours_gan_high,ours_gan_low,0,0,A,S2TUhLDq0mYNfKEuACHGkKG82nI3,8ba19447ea8e56002881d89c34d58d92.png,"[45, 823, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K1RVX4wVCw5Cndnff
ours_gan_low,ours_gan_med,0,0,A,S2TUhLDq0mYNfKEuACHGkKG82nI3,8ba19447ea8e56002881d89c34d58d92.png,"[45, 823, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K1Z-Lod6R7PZgoOV9
bpg_med_2_v2,minnen_mse_low,0,0,A,S2TUhLDq0mYNfKEuACHGkKG82nI3,8ba19447ea8e56002881d89c34d58d92.png,"[45, 823, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K1_LBBrutWi3goQ3P
bpg_med_3_v2,minnen_mse_low,0,0,A,S2TUhLDq0mYNfKEuACHGkKG82nI3,8ba19447ea8e56002881d89c34d58d92.png,"[45, 823, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K1aA4vsQyq_qAGri7
minnen_mse_low,ours_lpips_low,0,0,B,S2TUhLDq0mYNfKEuACHGkKG82nI3,8ba19447ea8e56002881d89c34d58d92.png,"[45, 823, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K1afYiE3y7RaF-g8C
bpg_med_2_v2,minnen_mse_high,0,0,A,S2TUhLDq0mYNfKEuACHGkKG82nI3,8ba19447ea8e56002881d89c34d58d92.png,"[45, 823, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K1dgQATJQ0ocDBhKa
bpg_med_3_v2,minnen_mse_high,0,0,B,S2TUhLDq0mYNfKEuACHGkKG82nI3,8ba19447ea8e56002881d89c34d58d92.png,"[45, 823, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K21hEn0OT5Yd4oIxy
minnen_mse_high,minnen_mse_med,0,0,A,S2TUhLDq0mYNfKEuACHGkKG82nI3,8ba19447ea8e56002881d89c34d58d92.png,"[45, 823, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K23eyBqE08RZAboCn
minnen_mse_low,ours_gan_med,0,0,B,S2TUhLDq0mYNfKEuACHGkKG82nI3,a09cef33f4eff919ad347fbdb9ea2650.png,"[569, 940, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K2LqozOPOuIe02fB4
ours_gan_med,ours_lpips_low,0,0,A,S2TUhLDq0mYNfKEuACHGkKG82nI3,a09cef33f4eff919ad347fbdb9ea2650.png,"[569, 940, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K2ki7JKAvrP2kgbbB
minnen_mse_low,ours_lpips_low,0,0,B,S2TUhLDq0mYNfKEuACHGkKG82nI3,a09cef33f4eff919ad347fbdb9ea2650.png,"[569, 940, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K2nDF9plEtXQW112Z
bpg_med_3_v2,ours_lpips_low,0,0,A,S2TUhLDq0mYNfKEuACHGkKG82nI3,a09cef33f4eff919ad347fbdb9ea2650.png,"[569, 940, 768, 768]",https://storage.googleapis.com/hific/clic2020/visualize.html?perPage=10&imgs=,-M8K2pmseH6Oj7rCODxJ
